,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
430,7.907279968261719,0.0,0.4572594165802002,0.0,75,6,300,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 300}",-0.05672849749999565,-0.05672849749999565,0.0,415
431,9.464696645736694,0.0,0.35535454750061035,0.0,75,6,400,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 400}",-0.056602086070882865,-0.056602086070882865,0.0,372
432,3.103248119354248,0.0,0.3175160884857178,0.0,75,7,25,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 25}",-0.05674526398173561,-0.05674526398173561,0.0,420
433,3.236372470855713,0.0,0.4752967357635498,0.0,75,7,50,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 50}",-0.05684906101386711,-0.05684906101386711,0.0,441
434,2.84189772605896,0.0,0.31748127937316895,0.0,75,7,75,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 75}",-0.05651313908205595,-0.05651313908205595,0.0,344
435,2.7098135948181152,0.0,0.23466873168945312,0.0,75,7,100,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 100}",-0.056622358862307855,-0.056622358862307855,0.0,378
436,3.455103874206543,0.0,0.43558740615844727,0.0,75,7,125,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 125}",-0.056588943849444816,-0.056588943849444816,0.0,369
437,4.1684441566467285,0.0,0.5377299785614014,0.0,75,7,150,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 150}",-0.056699277548928374,-0.056699277548928374,0.0,409
438,5.571515321731567,0.0,0.5689435005187988,0.0,75,7,200,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 200}",-0.056623778625344526,-0.056623778625344526,0.0,379
439,7.423081159591675,0.0,0.2438831329345703,0.0,75,7,300,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 300}",-0.05666189495331842,-0.05666189495331842,0.0,391
440,9.288689613342285,0.0,0.514918327331543,0.0,75,7,400,"{'max_features': 75, 'min_samples_leaf': 7, 'n_estimators': 400}",-0.056535674015869515,-0.056535674015869515,0.0,353
441,2.6463730335235596,0.0,0.26373791694641113,0.0,75,8,25,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 25}",-0.0568319799340855,-0.0568319799340855,0.0,438
