,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1367,35.184077501297,0.0,0.13893437385559082,0.0,0.1505,5,100,800,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 100, 'n_estimators': 800}",-0.03939030840249391,-0.03939030840249391,0.0,1117
1368,39.33730101585388,0.0,0.1495530605316162,0.0,0.1505,5,100,900,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 100, 'n_estimators': 900}",-0.03931956879417696,-0.03931956879417696,0.0,1053
1369,44.01131629943848,0.0,0.1642465591430664,0.0,0.1505,5,100,1000,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 100, 'n_estimators': 1000}",-0.03945305476394307,-0.03945305476394307,0.0,1179
1370,40.00622510910034,0.0,0.13685274124145508,0.0,0.1505,5,150,600,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 150, 'n_estimators': 600}",-0.03876865786485138,-0.03876865786485138,0.0,621
1371,42.75839567184448,0.0,0.13141965866088867,0.0,0.1505,5,150,700,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 150, 'n_estimators': 700}",-0.039548595153104625,-0.039548595153104625,0.0,1246
1372,52.58484244346619,0.0,0.15073204040527344,0.0,0.1505,5,150,800,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 150, 'n_estimators': 800}",-0.03975581365993369,-0.03975581365993369,0.0,1443
1373,54.82282114028931,0.0,0.15015697479248047,0.0,0.1505,5,150,900,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 150, 'n_estimators': 900}",-0.03893191543588067,-0.03893191543588067,0.0,730
1374,65.59994411468506,0.0,0.1636805534362793,0.0,0.1505,5,150,1000,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 150, 'n_estimators': 1000}",-0.03936267654480732,-0.03936267654480732,0.0,1093
1375,51.30856680870056,0.0,0.13351058959960938,0.0,0.1505,5,200,600,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 200, 'n_estimators': 600}",-0.03868605616374062,-0.03868605616374062,0.0,574
1376,54.85676288604736,0.0,0.1395714282989502,0.0,0.1505,5,200,700,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 200, 'n_estimators': 700}",-0.03808593455821791,-0.03808593455821791,0.0,257
1377,62.69784069061279,0.0,0.14441514015197754,0.0,0.1505,5,200,800,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 200, 'n_estimators': 800}",-0.03893070897105528,-0.03893070897105528,0.0,728
1378,69.90700602531433,0.0,0.14766645431518555,0.0,0.1505,5,200,900,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 200, 'n_estimators': 900}",-0.03936247479797493,-0.03936247479797493,0.0,1091
1379,78.02097845077515,0.0,0.16228389739990234,0.0,0.1505,5,200,1000,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 200, 'n_estimators': 1000}",-0.03942884176488272,-0.03942884176488272,0.0,1156
1380,7.644477128982544,0.0,0.12409424781799316,0.0,0.1505,6,10,600,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 10, 'n_estimators': 600}",-0.038876987610491735,-0.038876987610491735,0.0,695
1381,8.771953582763672,0.0,0.13268446922302246,0.0,0.1505,6,10,700,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 10, 'n_estimators': 700}",-0.03894376423752102,-0.03894376423752102,0.0,738
1382,9.866313219070435,0.0,0.13767147064208984,0.0,0.1505,6,10,800,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 10, 'n_estimators': 800}",-0.039669706075666784,-0.039669706075666784,0.0,1366
1383,10.923424243927002,0.0,0.14202117919921875,0.0,0.1505,6,10,900,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 10, 'n_estimators': 900}",-0.03930122045805717,-0.03930122045805717,0.0,1033
1384,12.109683275222778,0.0,0.15051722526550293,0.0,0.1505,6,10,1000,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 10, 'n_estimators': 1000}",-0.039702189107750474,-0.039702189107750474,0.0,1396
1385,11.746360540390015,0.0,0.12608599662780762,0.0,0.1505,6,25,600,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 25, 'n_estimators': 600}",-0.03884155466226644,-0.03884155466226644,0.0,667
1386,13.538306474685669,0.0,0.13213181495666504,0.0,0.1505,6,25,700,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 25, 'n_estimators': 700}",-0.03883282820842078,-0.03883282820842078,0.0,660
1387,15.250916719436646,0.0,0.13632512092590332,0.0,0.1505,6,25,800,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 25, 'n_estimators': 800}",-0.040004112996734155,-0.040004112996734155,0.0,1631
1388,17.0014808177948,0.0,0.143798828125,0.0,0.1505,6,25,900,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 25, 'n_estimators': 900}",-0.03978262242484623,-0.03978262242484623,0.0,1458
1389,20.408647060394287,0.0,0.16093087196350098,0.0,0.1505,6,25,1000,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 25, 'n_estimators': 1000}",-0.040134895726235874,-0.040134895726235874,0.0,1728
1390,18.474714040756226,0.0,0.12485003471374512,0.0,0.1505,6,50,600,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 50, 'n_estimators': 600}",-0.038955680046748146,-0.038955680046748146,0.0,749
1391,21.327174186706543,0.0,0.13220548629760742,0.0,0.1505,6,50,700,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 50, 'n_estimators': 700}",-0.038847150225087196,-0.038847150225087196,0.0,673
1392,24.448748350143433,0.0,0.13750720024108887,0.0,0.1505,6,50,800,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 50, 'n_estimators': 800}",-0.03995599277388774,-0.03995599277388774,0.0,1597
1393,27.066826105117798,0.0,0.14446425437927246,0.0,0.1505,6,50,900,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 50, 'n_estimators': 900}",-0.039726208247133514,-0.039726208247133514,0.0,1421
1394,30.185982942581177,0.0,0.1513381004333496,0.0,0.1505,6,50,1000,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 50, 'n_estimators': 1000}",-0.040287479126708436,-0.040287479126708436,0.0,1843
1395,31.27639675140381,0.0,0.12560057640075684,0.0,0.1505,6,100,600,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 100, 'n_estimators': 600}",-0.03957207384063958,-0.03957207384063958,0.0,1272
