,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
83,38.953009366989136,0.0,0.21000123023986816,0.0,0.001,4,125,900,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 125, 'n_estimators': 900}",-0.06269020661182018,-0.06269020661182018,0.0,2566
84,45.94951581954956,0.0,0.2110426425933838,0.0,0.001,4,125,1000,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 125, 'n_estimators': 1000}",-0.06226620671064324,-0.06226620671064324,0.0,2553
85,30.40798282623291,0.0,0.1714334487915039,0.0,0.001,4,150,600,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 150, 'n_estimators': 600}",-0.06451022169734001,-0.06451022169734001,0.0,2611
86,35.28545951843262,0.0,0.18496966361999512,0.0,0.001,4,150,700,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 150, 'n_estimators': 700}",-0.06373696222536034,-0.06373696222536034,0.0,2594
87,40.25203990936279,0.0,0.19631147384643555,0.0,0.001,4,150,800,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 150, 'n_estimators': 800}",-0.0631517717108142,-0.0631517717108142,0.0,2577
88,40.860358476638794,0.0,0.17864465713500977,0.0,0.001,4,150,900,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 150, 'n_estimators': 900}",-0.06267087242441043,-0.06267087242441043,0.0,2565
89,45.37480306625366,0.0,0.18647289276123047,0.0,0.001,4,150,1000,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 150, 'n_estimators': 1000}",-0.06221292293755866,-0.06221292293755866,0.0,2552
90,6.789124250411987,0.0,0.1822373867034912,0.0,0.001,5,10,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 10, 'n_estimators': 600}",-0.06926387727164991,-0.06926387727164991,0.0,2684
91,7.396754741668701,0.0,0.1566159725189209,0.0,0.001,5,10,700,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 10, 'n_estimators': 700}",-0.06881107592317932,-0.06881107592317932,0.0,2679
92,8.7523934841156,0.0,0.21123623847961426,0.0,0.001,5,10,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 10, 'n_estimators': 800}",-0.06842329285816444,-0.06842329285816444,0.0,2675
93,9.714107275009155,0.0,0.22281885147094727,0.0,0.001,5,10,900,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 10, 'n_estimators': 900}",-0.06730830550109053,-0.06730830550109053,0.0,2662
94,11.403008460998535,0.0,0.24045896530151367,0.0,0.001,5,10,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 10, 'n_estimators': 1000}",-0.06699995170671962,-0.06699995170671962,0.0,2658
95,9.586865663528442,0.0,0.1545562744140625,0.0,0.001,5,25,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 25, 'n_estimators': 600}",-0.06699337103934297,-0.06699337103934297,0.0,2657
96,11.855445384979248,0.0,0.1828136444091797,0.0,0.001,5,25,700,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 25, 'n_estimators': 700}",-0.06589024059361423,-0.06589024059361423,0.0,2641
97,13.41972303390503,0.0,0.20036029815673828,0.0,0.001,5,25,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 25, 'n_estimators': 800}",-0.06518451694092824,-0.06518451694092824,0.0,2628
98,15.245725631713867,0.0,0.21131491661071777,0.0,0.001,5,25,900,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 25, 'n_estimators': 900}",-0.06464993977010185,-0.06464993977010185,0.0,2618
