,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2387,97.40177278518676,2.385610696967375,0.6798583507537842,0.11631210886575528,0.2213157894736842,9,200,800,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 200, 'n_estimators': 800}",-0.061372177120868725,-0.04648534176239642,-0.044660335505937454,-0.0669115168947811,-0.04802185276043688,-0.05349024480888411,0.008935263599456506,2925
2388,108.08119983673096,5.5858092153218175,0.6002923488616944,0.1531243516424248,0.2213157894736842,9,200,900,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 200, 'n_estimators': 900}",-0.06081796551998928,-0.046539190058100394,-0.04466819979727335,-0.06489611588182537,-0.048089424639491896,-0.05300217917933605,0.008220861807574436,2887
2389,126.02717390060425,2.9277463757789137,0.8509907722473145,0.019744816555962386,0.2213157894736842,9,200,1000,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 200, 'n_estimators': 1000}",-0.06359762440452361,-0.047479380308534075,-0.04445623270292982,-0.06847392676331765,-0.04900811855087016,-0.05460305654603507,0.009574042197056975,2995
2390,106.35397372245788,3.9112736410235374,0.570888090133667,0.09409513380079736,0.2213157894736842,9,300,600,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 300, 'n_estimators': 600}",-0.059203471528432534,-0.04578239997492177,-0.04345565870574951,-0.06340913242231842,-0.04696723127557779,-0.05176357878140001,0.007984634105404247,2769
2391,121.96672296524048,6.170098014254909,0.5183506965637207,0.1153135675368638,0.2213157894736842,9,300,700,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 300, 'n_estimators': 700}",-0.06052431761950157,-0.046008971590615885,-0.044488669409072965,-0.06528671099863395,-0.047729489269200266,-0.052807631777404926,0.00844380370627022,2865
2392,140.91976056098937,5.890467694435142,0.6703266620635986,0.11297326049573773,0.2213157894736842,9,300,800,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 300, 'n_estimators': 800}",-0.06096130115776017,-0.04678112174928038,-0.04449925655901765,-0.06475262822183037,-0.04814467951996698,-0.053027797441571115,0.008197730728278813,2890
2393,161.64195747375487,2.0394002735297647,0.7854651927947998,0.013277871304596848,0.2213157894736842,9,300,900,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 300, 'n_estimators': 900}",-0.062053469535747606,-0.04749337889679468,-0.04537116277634556,-0.06604798943284962,-0.04888000136571109,-0.05396920040148971,0.00840255929927365,2956
2394,172.2827097892761,7.291687001877562,0.7123108386993409,0.16787955240048053,0.2213157894736842,9,300,1000,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 300, 'n_estimators': 1000}",-0.06094159601141843,-0.047538573496197105,-0.045516873883110986,-0.06772055013790794,-0.048861796725921565,-0.054115878050911205,0.008677404067162163,2963
2395,137.08901219367982,3.401325036164156,0.5255536079406739,0.10936404798010299,0.2213157894736842,9,400,600,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 400, 'n_estimators': 600}",-0.05975376487432119,-0.04609759841766021,-0.04350478322526926,-0.06426027361621318,-0.047933354890043745,-0.052309955004701515,0.00816700034633497,2825
2396,163.1938247680664,2.04555693320754,0.6727343559265136,0.01071439492716949,0.2213157894736842,9,400,700,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 400, 'n_estimators': 700}",-0.06047961146200127,-0.0467429698252471,-0.044220622449056085,-0.0651577785098223,-0.04795133620508998,-0.052910463690243346,0.00831183475613411,2874
